MOVIE_ID,NAME,ALIAS,ACTORS,COVER,DIRECTORS,DOUBAN_SCORE,DOUBAN_VOTES,GENRES,IMDB_ID,LANGUAGES,MINS,OFFICIAL_SITE,REGIONS,RELEASE_DATE,SLUG,STORYLINE,TAGS,YEAR,ACTOR_IDS,DIRECTOR_IDS
1806904,福尔摩斯在华盛顿,首都谍案,巴兹尔·拉思伯恩/尼格尔·布鲁斯/亨利·丹尼尔,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1568115242.jpg,罗伊·威廉·尼尔,6.6,149.0,悬疑/惊悚/犯罪,tt0036349,英语,71.0,,美国,1943-04-19,byzjjjzra,故事发生二战时期，《福尔摩斯在华盛》展现的是福尔摩斯和华生智斗纳粹间谍的故事。一位负责将绝密胶片从英格兰送往华盛顿的英国间谍在任务途中神秘地失踪了。由于担心自身的安全，他将胶卷藏在火车上一位不知情的女士那里后，自己也躲了起来。当局被告知此事后，福尔摩斯奉命调查。英国政府要求福尔摩斯和华生前往华盛顿，赶在胶片落入敌手之前查出真相，否则，英国及同盟国将损失惨重。面对国际间谍，福尔摩斯争分夺秒，寻找线索，在造成重大损失前擒获间谍找回了胶片。,美国/福尔摩斯/侦探/美国电影/悬疑/1943/推理/BasilRathbone,1943.0,巴兹尔·拉思伯恩:1019116|尼格尔·布鲁斯:1007156|Marjorie Lord:1122592|亨利·丹尼尔:1067393,罗伊·威廉·尼尔:1050758
1533608,魔殿屠龙,倚天屠龙记之魔殿屠龙,尔冬升/狄龙/万梓良/钟楚红/元华,,楚原,5.2,502.0,武侠,tt0087406,粤语,87.0,,中国香港,1984-06-19,yNY3NAYfa,曾掀起连番江湖纷争的倚天剑屠龙刀终由明教教主张无忌（尔冬升 饰）收管，而九阴九阳两部秘笈分别交予周芷若、张无忌。不久朱元璋登基成为皇帝，宋青书（万梓良 饰）凭高超的武功与易容术入宫担任国师，处心积虑谋取几样武林至宝不表。,邵氏/楚原/尔冬升/香港/狄龙/武侠/钟楚红/香港电影,1984.0,尔冬升:1274289|狄龙:1025426|万梓良:1023948|钟楚红:1005541|元华:1050240,楚原:
1308034,黑白森林,,黄秋生/刘青云/陈小春/吴镇宇/钟欣潼/黄浩然/张文慈/谢贤/尹子维/杜汶泽/梁敏仪/吴嘉龙/吴廷烨,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2542485725.jpg,王晶/麦子善,6.5,20455.0,剧情/动作/惊悚/犯罪,tt0375669,粤语,104.0,,中国香港,2003-06-20,FJZ3FBIfa,同是警察的黄姜（黄秋生）和七喜（刘青云）情同手足，然而两人行事上却有天壤之别，黄姜刚正不阿，七喜却与黑帮老大盲超（吴镇宇）是结拜兄弟，某次行动中，黄姜迫于无奈将七喜连同盲超击毙，事后也没解释原因，令七喜老婆对其生出误会。,香港/香港电影/王晶/黄秋生/警匪/刘青云/黑帮/动作,2003.0,黄秋生:1050076|刘青云:1007251|陈小春:1075760|吴镇宇:1037098|钟欣潼:1005138|黄浩然:1051740|张文慈:1028399|谢贤:1025536|尹子维:1045571|杜汶泽:1019343|梁敏仪:1032914|吴嘉龙:1214684|吴廷烨:1275607,王晶:1274331|麦子善:
3072516,别墅幽灵,幽灵那图的故事 / 鬼纳特,阿米达普·巴强/玖熹·查瓦拉/萨蒂什·沙阿/拉兹巴·亚达夫/普里耶修·查特奇,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1198829160.jpg,威韦克·沙马,7.6,382.0,剧情/喜剧/奇幻,tt0991346,印地语,150.0,http://www.bhoothnaththefilm.com,印度,2008-05-09,3rUBA2b6e,影片讲述班库和爸爸妈妈搬进了新家，然而他们都不知道在这栋别墅里有一个鬼魂，而且这个鬼魂非常不欢迎刚住进来的这家人。只不过随着剧情的发展，鬼魂与班库之间竟然逐渐建立起了友情。于是，班库开始着手去寻找鬼魂被困在这里的原因，从而让它得到救赎。,印度/喜剧/亲情/宝莱坞/奇幻/感人/2008/歌舞,2008.0,阿米达普·巴强:1027845|玖熹·查瓦拉:1041257|萨蒂什·沙阿:1146527|拉兹巴·亚达夫:1302957|普里耶修·查特奇:1191571,威韦克·沙马:1051337
1788402,乌冬,烏冬 / 乌冬厨神 / 我爱乌冬面 / 烏冬廚神,中山裕介/小西真奈美/松本龟/铃木京香/要润,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p638867806.jpg,本广克行,7.1,4105.0,剧情/喜剧,tt0780167,日语,134.0,,日本,2006-08-26,NQIJvMQea,在日本的乌冬之乡赞歧县，立志当电影明星的松井香助（中山裕介 饰）拒绝了继承父亲的乌冬面店，年纪轻轻便远赴纽约打拼，却在而立之年一事无成地偷偷回到故乡。这前后的反差以及父亲的责怪令香助很是难堪，他开始四处找工作。恭子（小西真奈美 饰）是一个工作勤奋却不得要领的杂志编辑，一次在大雨滂沱的森林里，她偶遇了香助，两个迷路的人无意中走到了一家老奶奶的乌冬面店，才发现家乡的乌冬才是人间美味。回去后，他们开始走访县上所有的面店，推出乌冬面专栏，甚至在全日本掀起了乌冬热，各地游客慕名而来。然而就在香助的事业蒸蒸日上之时，他的父亲却突然倒下了……,日本/美食/日本电影/Udon/2006/电影/小西真奈美/本广克行,2006.0,中山裕介:1033585|小西真奈美:1042417|松本龟:1015505|铃木京香:1019486|要润:1032983,本广克行:1137425
27109222,外星人狙击战,,克里斯·贾伊·阿历克斯/安东尼奥·阿尔瓦雷斯/迪诺·安德拉德/费奥多尔·阿特金/迈克尔·切克利斯/艾朗·多瓦尔/吉安卡罗·埃斯波西托/伊尔琳·菲茨杰拉德/桑迪·福克斯/韦恩·格雷森/豪尔赫·R·古铁雷斯,,西见祥示郎/吉劳姆·雷纳德,7.1,1019.0,动作/科幻/动画,tt4717402,法语,90.0,,法国 / 日本,2017-06-13,EZfibM2Vf,故事背景设定在美国，生活在贫民区的Angelino与伙伴Vinz，展开了抵抗外星人的冒险故事。,动画/法国/日本/科幻/奇幻/2017/动漫/动作,2017.0,克里斯·贾伊·阿历克斯:1005289|安东尼奥·阿尔瓦雷斯:1409842|迪诺·安德拉德:1328317|费奥多尔·阿特金:1031196|迈克尔·切克利斯:1049631|艾朗·多瓦尔:1389541|吉安卡罗·埃斯波西托:1048143|伊尔琳·菲茨杰拉德:1081881|桑迪·福克斯:1077958|韦恩·格雷森:1160924|豪尔赫·R·古铁雷斯:1307267,西见祥示郎:1321064|吉劳姆·雷纳德:1409840
1422898,宠物坟场2,夜半仔敲门续集 / 宠物墓地2 / 禁入坟场2,爱德华·福隆/安东尼·爱德华兹/克兰西·布朗/达兰妮·弗鲁格/杰森·麦克奎尔/维布尔·弗利茨杰拉德,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2457308051.jpg,玛丽·兰伯特,6.3,352.0,动作/惊悚/恐怖,tt0105128,英语,100.0,,美国,1992-08-28,M2zNInFnb,13岁的却斯（爱德华·福隆 饰）在亲眼目睹母亲意外伤亡的惨剧后，他和父亲为避免触景伤情搬到偏远郊区居住；却斯与年龄相近的邻居乔很快便结为好友，不幸的是，乔却有个爱动粗的酒鬼继父，当乔养的小狗被继父打死后，将之葬在邻近的一处坟场，想不到没过多久小狗竟死而复活！其后乔的继父和却斯亡母的尸骨，亦相继葬在这个具有神秘力量的坟场……,恐怖/美国/惊悚/斯蒂芬·金/1992/EdwardFurlong/美国电影/小说改编,1992.0,爱德华·福隆:1022600|安东尼·爱德华兹:1055414|克兰西·布朗:1013817|Jared Rushton:1140854|达兰妮·弗鲁格:1036709|杰森·麦克奎尔:1125236|Sarah Trigger:|Lisa Waltz:|Jim Peck:|Len Hunt:|Reid Binion:|David Ratajczak:1137937|Lucius Houghton:|维布尔·弗利茨杰拉德:1325954|Elizabeth Ziegler:,玛丽·兰伯特:1276529
2259727,红色康拜因,,姚安濂/吕聿来/石俊辉,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2364770713.jpg,蔡尚君,7.2,756.0,剧情,tt1281955,汉语普通话,100.0,,中国大陆,,uq6m7Y3ba,甘肃一个偏远农村，出外务工5年的父亲（姚安濂 饰）终于返回家乡。5年中他从未回家，甚至老伴去世也没能看上一眼。他经历了人生种种辛酸，最终却囊中空空，一身是病。年轻的儿子（吕玉来 饰）并不理解父亲的所作所为，父爱的缺失和丧母之痛让他的心中充满憎恨、悲愤，父子俩的关系尴尬无奈。为了生计，他们开着红色的康拜因（联合收割机）到周边乡村为别人收割作物。一路上父子俩因代沟和生疏导致冲突不断，但随着时间的推移，他们的紧张气氛渐渐缓和……,蔡尚君/大陆/中国电影/红色康拜因/中国/父子/2007/吕玉来,2007.0,姚安濂:1275747|吕聿来:1274390|石俊辉:1372196,蔡尚君:1315693
2297275,马利和我,马利与我(港),欧文·威尔逊/詹妮弗·安妮斯顿/埃里克·迪恩/凯瑟琳·特纳/艾伦·阿金,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p458579786.jpg,大卫·弗兰科尔,7.9,44166.0,剧情/喜剧/爱情,tt0822832,英语,115.0,,美国,2008-12-25,UvijVnFfa,约翰（欧文·威尔逊 Owen Wilson饰）和珍妮（詹妮弗·安妮斯顿 Jennifer Aniston 饰）是一对正沉浸在幸福中的伉俪，婚后不久，他们前往佛罗里达州的西棕榈海岸的生活，并各自在新闻界找到满意的工作。按照传统的模式，这个已经步入正轨的家庭可以迎接新成员的到来了。不过约翰夫妇似乎对此尚未做好准备，在朋友萨宾斯坦（埃里克·迪恩 Eric Dane 饰）的建议下，约翰决定送给妻子一条黄色的拉布拉多犬，以此作为育儿之前的演练。这条名叫马利的小家伙就这样进入约翰的家中，它调皮捣蛋，不知疲倦，给约翰夫妇惹来不少的麻烦，却也同时成为这个家中不可或缺的一员……,狗狗/美国/美国电影/喜剧/JenniferAniston/动物/狗/2008,2008.0,欧文·威尔逊:1006964|詹妮弗·安妮斯顿:1016678|埃里克·迪恩:1041105|凯瑟琳·特纳:1017947|艾伦·阿金:1002730,大卫·弗兰科尔:1000420
5165346,逃出坎大哈,,,,,4.9,94.0,爱情/惊悚/战争,tt1490726,英语 / Pashtu,94.0,,英国,,uyjNeyjra,1999年，一名英国排雷工程师在阿富汗为塔利班工作，他感到自己将卷入一场巨大的阴谋与背叛，他必须逃跑。,战争/英国电影/英国/逃出坎大哈/2009/阿富汗电影/阿富汗/2010,2009.0,,
10477734,疯狂的蠢贼,盗中道,吴镇宇/林雪/颖儿/王太利/连晋/彭波,,李凯,4.1,4219.0,喜剧/犯罪,tt2321299,汉语普通话,96.0,,中国大陆,2012-03-01,VJnjF3NQe,香港小混混乐爷（吴镇宇 饰）因欠下50万高利贷躲到了内地的小宝（彭波 饰）家；小宝因爱看黑帮片成天盼着去香港见大明星、入黑社会。为了弄到钱，乐爷策划了俩人行窃某集团董事长王世雄。不料入室后遭遇了冒到“东南亚第一杀手”的查尔斯（林雪 饰），查尔斯为还赌债受雇杀人，而雇 他杀人的有几拨人马。王世雄的女儿王诗宜（刘颖 饰）在被绑架之时，阴错阳差地被乐爷所救，但她失去记忆、智商低下。纯真而依赖的女孩情怀，令本想用王诗宜进行敲诈的乐爷迟迟未行动。就在乐爷想到了一个既可以拿到钱、又可以保护王诗宜的办法时，幕后真凶及其手下田基（王太利 饰）找到了他们，而杀手查尔斯也找上门来……,喜剧/吴镇宇/疯狂的蠢贼/中国电影/2012/国产/中国/大陆,2012.0,吴镇宇:1037098|林雪:1274279|颖儿:1313265|王太利:1274981|连晋:1313010|彭波:1317859,李凯:1317858
6852389,婚礼告急,,侯凯/夏侯云姗/周泓/刘恩佑,,周伟,5.5,519.0,喜剧/爱情,,汉语普通话,90.0,,中国大陆,2011-09-20,MYZReaaqa,故事发生在海南三亚，某五星级酒店大厅，里面布置的富丽堂皇，一场浩大的婚礼即将举行。新娘子陆天琦（周弘 饰）特聘著名设计师陈夕（夏侯琪誉 饰）为自已打造一组美伦美奂的婚纱，当陈夕将第99套婚纱交给新娘子时，她惊呆了，站在天琦身边的新郎竟是不久前失踪的前男友许哲（候凯 饰）。许哲对陈夕的突然出现毫无心理准备，尴尬万分，情急之下他找来危机处理专家袁烁（刘恩佑 饰）前来解围。愤怒的陈夕决定搅乱这场婚礼，她设计绑架了许哲，带着负心郎离开酒店驶向荒岛，对其展开了凌厉的审讯。而婚礼现场则乱了套，个个像没头的苍蝇。不曾想袁烁的介入岀现了逆转，当第100套婚纱出现时，奇迹出现了......,爱情/中国/喜剧/婚礼告急/中国电影/大陆/2011/电影,2011.0,侯凯:1317626|夏侯云姗:1327320|周泓:1314530|刘恩佑:1314608,周伟:1322294
26909515,地狱屋,地狱屋有限责任公司 / 恐怖屋 / 鬼屋,,,,6.6,1477.0,惊悚/恐怖,tt4267026,英语,93.0,,美国,2015-10-16,FBmjV3Fnb,"Five years after an unexplained malfunction causes the death of 15 tour-goers and staff on the opening night of a Halloween haunted house tour, a documentary crew travels back to the scene of the tragedy to find out what really happened.",恐怖/伪纪录片/惊悚/美国/鬼屋/2015/美式恐怖/美国电影,2015.0,,
1547182,女优的告白,,浅丘路子/冈田茉莉子/有马稻子,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2520153088.jpg,吉田喜重,6.6,192.0,剧情/情色,tt0066941,日语,123.0,,日本,1971-12-18,7eUviFZva,女演员到底是什么呢？对要在这部作品“告白的女演员论”出演的3个女演员，从开拍2天前开始进行跟踪她们的生活。把她们三个人的故事同时进行。 浅丘路子、冈田茉莉子、有马稻子挑战“女演员”角色，分别饰演三个被不可告人的秘密折磨的当红演员，表现人类隐藏的愿望和渴望……。,日本/吉田喜重/情色/日本电影/1970s/新浪潮/1971/文艺,1971.0,浅丘路子:|冈田茉莉子:|有马稻子:,吉田喜重:
4119448,色情,钙片惊魂,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2538969244.jpg,,5.5,203.0,悬疑,tt1144811,英语,113.0,,美国,2010-07-08,nrqMI3N2b,"A gay porn star's mysterious disappearance becomes an obsession for both a writer and another adult film star, leading them into dark supernatural corners that were never meant to be explored.",悬疑/美国/同志/gay/惊悚/同性/美国电影/2009,2009.0,,
1297898,昨日星尘,,贝蒂·戴维斯/斯特林·海登/娜塔莉·伍德,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2510870167.jpg,史都华·海斯勒,7.0,124.0,剧情,tt0045186,英语,89.0,,美国,1952-12-11,N2FJJJvUf,曾经风华绝代的大明星玛格丽特·埃利奥特（贝蒂·戴维斯饰）人到中年，不仅人老色衰，难以接到新电影，还面临破产危机，痛苦万分的她酗酒驾车，被警察逮捕入狱，不料却被吉米·约翰森（斯特林·海登饰）保释出狱，吉米曾在贝蒂的帮助下主演了一部电影，所以特地回来报恩。在吉米的帮助下，玛格丽特尝试放弃在好莱坞痛苦挣扎，打算成为一名售货员过上普通人的生活，但她自负好强的性格，实在无法忍受就此隐姓埋名，于是她决定最后一搏。,美国/BetteDavis/贝蒂·戴维斯/1952/1950s/美国电影/剧情/NatalieWood,1952.0,贝蒂·戴维斯:1002703|斯特林·海登:1002760|娜塔莉·伍德:1009259,史都华·海斯勒:1037478
1465063,马赛曲,,,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2540140501.jpg,让·雷诺阿,7.3,160.0,剧情/音乐/历史/战争,tt0030424,法语 / 德语,135.0,,法国,1938-02-02,VZvizbiVf,在法王路易十六时期，各种社会矛盾日益激化，新兴的资产阶级同情农民疾苦，受到巴黎雅各宾派的影响，阿尔诺带领马赛港的市民设计夺取了要塞，得到了武器，并驱逐了公爵，他们举行集会通过决议组织500名义勇军进军巴黎去搭救同情改革的议员，马赛市民积极参军，高唱着马赛曲向进发。途中他们受到了拥护共和的人民的欢迎也和顽固的保皇党进行了战斗，到达巴黎后，他们汇入了革命者的队伍，1792年8月10日，巴黎人民在雅各宾派的领导下，终于推翻了路易十六王朝，赢得了政权交替的胜利，揭开了法国大革命的序幕，而这个时期创作的进军歌曲《马赛曲》也成为了鼓舞斗志的赞歌。,法国/让·雷诺阿/法国电影/JeanRenoir/历史/1930s/Jean_Renoir/1938,1938.0,,让·雷诺阿:1049936
2211925,老虎田鸡,大鳄斗虾蟆,洪金宝/刘家荣/林建明/白彪/李海生/麦嘉/石天/林正英,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2534095963.jpg,麦嘉,6.5,448.0,剧情/喜剧/动作,tt0077831,粤语,97.0,,中国香港,1978-07-21,yF3FJBAua,老虎受一老妇之托，要寻回其丈夫田鸡，田鸡正在赌场搏杀，不幸被女扒手“千手观音”栽赃嫁祸，田鸡与赌场中人大打出手，最后与千手观音一起逃跑。千手观音诱田鸡脱衣取回赃款，更索性骗走他的铁布衫。田鸡不仅失去宝衣，更被老婆锁进柴房，老虎出手救之，但条件是取回宝衣后，利益三七分帐。就在此时，千手观音派杀手欲置田鸡于死地……,香港/洪金宝/动作/香港电影/麦嘉/喜剧/刘家荣/1978,1978.0,洪金宝:1055887|刘家荣:|林建明:|白彪:|李海生:1274574|麦嘉:1274986|石天:1146001|林正英:1016823,麦嘉:1274986
2132475,最后一站,最后车站(港) / 为爱起程(台) / 生命终点 / 红尘极路,詹姆斯·麦卡沃伊/海伦·米伦/克里斯托弗·普卢默/安-玛莉·杜芙/保罗·吉亚玛提/凯瑞·康顿/帕特里克·肯尼迪,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p492393835.jpg,迈克尔·霍夫曼,7.5,12209.0,剧情/爱情/传记,tt0824758,英语,112.0,http://www.sonyclassics.com/thelaststation,德国 / 俄罗斯 / 英国,2010-01-28,7YnrEBIRe,年轻的瓦伦汀（詹姆斯·麦卡沃伊 James McAvoy 饰）应聘成为大文豪列夫·托尔斯泰（克里斯托弗·普卢默 Christopher Plummer 饰）的秘书和助手，目睹了晚年文豪和他妻子索菲娅（海伦·米伦 Helen Mirren 饰）之间爱恨交织的深刻情感。托尔斯泰不满索菲娅奢侈的生活习惯，索菲娅则看不惯托尔斯泰和“激进派”弟子弗拉基米尔·切科夫（保罗·吉亚玛提 Paul Giamatti 饰）的合作，围绕着托尔斯泰，两度力量始终较劲，瓦伦汀也被牵扯进去，分别为索菲娅和切科夫写日记，记录托翁晚年生活，同时也和托翁崇拜者玛莎（凯瑞·康顿 Kerry Condon 饰）产生了感情。疲惫的托尔斯泰终于选择离家出走，弥留在最后的车站，而索菲娅和切科夫的斗争直到最后一刻都未止息……,传记/英国/爱情/德国/托尔斯泰/剧情/2009/俄罗斯,2009.0,詹姆斯·麦卡沃伊:1006958|海伦·米伦:1054390|克里斯托弗·普卢默:1036321|安-玛莉·杜芙:1027243|保罗·吉亚玛提:1017893|凯瑞·康顿:1013874|帕特里克·肯尼迪:1206488,迈克尔·霍夫曼:1036674
